Accession	Start	Stop	Tool
NZ_CP026692.1	3876227	3877119	CRISPRCASFinder
NZ_CP026692.1	6260679	6261008	CRISPRCASFinder
NZ_CP012673.1	8142696	8144271	CRISPRCASFinder
NZ_CP012673.1	9611674	9612041	CRISPRCASFinder
NZ_CP013012.1	757278	759290	CRISPRCASFinder
NZ_CP013012.1	1288183	1289516	CRISPRCASFinder
NZ_CP014020.1	3270006	3271438	CRISPRCASFinder
NZ_CP014021.1	3794981	3796413	CRISPRCASFinder
NZ_CP014123.1	2145125	2145701	CRISPRCASFinder
NZ_CP014123.1	2154455	2155466	CRISPRCASFinder
NZ_CP019273.1	4903108	4903503	CRISPRCASFinder
NZ_CP019273.1	4929205	4930148	CRISPRCASFinder
NZ_CP019245.1	2653425	2654246	CRISPRCASFinder
NZ_CP019245.1	2681297	2681752	CRISPRCASFinder
NZ_CP019250.1	1860051	1860811	CRISPRCASFinder
NZ_CP019250.1	1886509	1887392	CRISPRCASFinder
NZ_CP019280.1	968485	968751	CRISPRCASFinder
NZ_CP019280.1	2961497	2961769	CRISPRCASFinder
NZ_CP019280.1	2988820	2989397	CRISPRCASFinder
NZ_CP019256.1	2670492	2670764	CRISPRCASFinder
NZ_CP019256.1	2697795	2698677	CRISPRCASFinder
NZ_CP019259.1	1430721	1431300	CRISPRCASFinder
NZ_CP019259.1	1459111	1460298	CRISPRCASFinder
NZ_CP019267.1	4259202	4259902	CRISPRCASFinder
NZ_CP019267.1	4275404	4277262	CRISPRCASFinder
NZ_CP019448.1	1168702	1168990	CRISPRCASFinder
NZ_CP019651.1	2033614	2033982	CRISPRCASFinder
NZ_CP019651.1	2036301	2036665	CRISPRCASFinder
NZ_CP019651.1	2969951	2970243	CRISPRCASFinder
NZ_CP019652.1	1615730	1616296	CRISPRCASFinder
NZ_CP019655.1	1575788	1577571	CRISPRCASFinder
NZ_CP019655.1	1974382	1976159	CRISPRCASFinder
NZ_CP019655.1	1976806	1977375	CRISPRCASFinder
NZ_CP019655.1	2046389	2047424	CRISPRCASFinder
NZ_CP019655.1	2060380	2061292	CRISPRCASFinder
NZ_CP019655.1	3740496	3740984	CRISPRCASFinder
NZ_CP019659.1	1590924	1592707	CRISPRCASFinder
NZ_CP019659.1	1990914	1992625	CRISPRCASFinder
NZ_CP019659.1	1993272	1993841	CRISPRCASFinder
NZ_CP019659.1	2062855	2063890	CRISPRCASFinder
NZ_CP019659.1	2076846	2077758	CRISPRCASFinder
NZ_CP019659.1	3519971	3520459	CRISPRCASFinder
NZ_CP019644.2	1387025	1387415	CRISPRCASFinder
NZ_CP021255.1	1104851	1107931	CRISPRCASFinder
NZ_CP021255.1	1108069	1109194	CRISPRCASFinder
NZ_CP021255.1	1680921	1686646	CRISPRCASFinder
NZ_CP021255.1	1951704	1963763	CRISPRCASFinder
NZ_CP021255.1	2303550	2304435	CRISPRCASFinder
NZ_CP021490.1	649988	650733	CRISPRCASFinder
NZ_CP021490.1	1368967	1369803	CRISPRCASFinder
NZ_CP021726.1	2834292	2835235	CRISPRCASFinder
NZ_CP021726.1	2860782	2861359	CRISPRCASFinder
NZ_CP021973.1	2420609	2427539	CRISPRCASFinder
NZ_CP022344.1	2353520	2354403	CRISPRCASFinder
NZ_CP022344.1	2361677	2362010	CRISPRCASFinder
NZ_CP022344.1	2372368	2373677	CRISPRCASFinder
NZ_CP023285.1	130366	130664	CRISPRCASFinder
NZ_CP023285.1	4634666	4635885	CRISPRCASFinder
NZ_CP023567.1	3035143	3035470	CRISPRCASFinder
NZ_CP023567.1	3045285	3045852	CRISPRCASFinder
NZ_CP023567.1	3055180	3056186	CRISPRCASFinder
NZ_CP023567.1	3066307	3067007	CRISPRCASFinder
NZ_CP025318.1	1093481	1094363	CRISPRCASFinder
NZ_CP026346.1	2877701	2878463	CRISPRCASFinder
NZ_CP026346.1	2904014	2904407	CRISPRCASFinder
NZ_CP026348.1	2877701	2878463	CRISPRCASFinder
NZ_CP026348.1	2904014	2904407	CRISPRCASFinder
NZ_CP026349.1	2877700	2878462	CRISPRCASFinder
NZ_CP026349.1	2904013	2904406	CRISPRCASFinder
NZ_CP026354.1	2877701	2878463	CRISPRCASFinder
NZ_CP026354.1	2904014	2904407	CRISPRCASFinder
NZ_CP026355.1	2877701	2878463	CRISPRCASFinder
NZ_CP026355.1	2904014	2904407	CRISPRCASFinder
NZ_CP026359.1	2877701	2878463	CRISPRCASFinder
NZ_CP026359.1	2904014	2904407	CRISPRCASFinder
NZ_CP026327.1	1030992	1033095	CRISPRCASFinder
NZ_CP026327.1	1050727	1052707	CRISPRCASFinder
NZ_CP026343.1	2877700	2878462	CRISPRCASFinder
NZ_CP026343.1	2904013	2904406	CRISPRCASFinder
NZ_CP026342.1	2877701	2878463	CRISPRCASFinder
NZ_CP026342.1	2904014	2904407	CRISPRCASFinder
NZ_CP026345.1	2877701	2878463	CRISPRCASFinder
NZ_CP026345.1	2904014	2904407	CRISPRCASFinder
NZ_CP026351.1	2877701	2878463	CRISPRCASFinder
NZ_CP026351.1	2904014	2904407	CRISPRCASFinder
NZ_CP026356.1	2877701	2878463	CRISPRCASFinder
NZ_CP026356.1	2904014	2904407	CRISPRCASFinder
NZ_CP026360.1	2877701	2878463	CRISPRCASFinder
NZ_CP026360.1	2904014	2904407	CRISPRCASFinder
NZ_CP026379.1	1051779	1052784	CRISPRCASFinder
NZ_CP026379.1	1069455	1072416	CRISPRCASFinder
NZ_CP026498.1	10945097	10945453	CRISPRCASFinder
NZ_CP026498.1	10947101	10947455	CRISPRCASFinder
NZ_CP026498.1	10959231	10959788	CRISPRCASFinder
NZ_CP014032.1	1283843	1285070	CRISPRCASFinder
NZ_CP026518.1	104974	106343	CRISPRCASFinder
NZ_CP026518.1	159561	161732	CRISPRCASFinder
NZ_CP026491.1	4629342	4629669	CRISPRCASFinder
NZ_CP026491.1	4638730	4639118	CRISPRCASFinder
NZ_CP026473.1	1050609	1051125	CRISPRCASFinder
NZ_CP026473.1	1073510	1074088	CRISPRCASFinder
NZ_CP024620.2	1732555	1739844	CRISPRCASFinder
NZ_CP025839.1	2063991	2065741	CRISPRCASFinder
NZ_CP026344.1	2877701	2878463	CRISPRCASFinder
NZ_CP026344.1	2904014	2904407	CRISPRCASFinder
NZ_CP026347.1	2877701	2878463	CRISPRCASFinder
NZ_CP026347.1	2904014	2904407	CRISPRCASFinder
NZ_CP026350.1	2877701	2878463	CRISPRCASFinder
NZ_CP026350.1	2904014	2904407	CRISPRCASFinder
NZ_CP026352.1	2877701	2878463	CRISPRCASFinder
NZ_CP026352.1	2904014	2904407	CRISPRCASFinder
NZ_CP026353.1	2877701	2878463	CRISPRCASFinder
NZ_CP026353.1	2904014	2904407	CRISPRCASFinder
NZ_CP026357.1	2877701	2878463	CRISPRCASFinder
NZ_CP026357.1	2904014	2904407	CRISPRCASFinder
NZ_CP026358.1	2877701	2878463	CRISPRCASFinder
NZ_CP026358.1	2904014	2904407	CRISPRCASFinder
NZ_CP026361.1	2877701	2878463	CRISPRCASFinder
NZ_CP026361.1	2904014	2904407	CRISPRCASFinder
NZ_CP008765.1	534556	535032	CRISPRCASFinder
NZ_CP027014.1	147053	147476	CRISPRCASFinder
NZ_CP027014.1	1384234	1385183	CRISPRCASFinder
NZ_CP027014.1	1495445	1495936	CRISPRCASFinder
NZ_CP027014.1	1669512	1670659	CRISPRCASFinder
NZ_CP027014.1	2367925	2368411	CRISPRCASFinder
NZ_CP027014.1	2615090	2615651	CRISPRCASFinder
NZ_CP027014.1	3112995	3113543	CRISPRCASFinder
NZ_CP027060.1	509598	510360	CRISPRCASFinder
NZ_CP027060.1	535911	536304	CRISPRCASFinder
NZ_CP016490.1	2193586	2194232	CRISPRCASFinder
NZ_CP016490.1	2201532	2202249	CRISPRCASFinder
NZ_CP020025.1	3482373	3483195	CRISPRCASFinder
NZ_CP020025.1	3508742	3509993	CRISPRCASFinder
NZ_CP025211.1	72181	73242	CRISPRCASFinder
NZ_CP027029.1	343996	344674	CRISPRCASFinder
NZ_CP027029.1	361100	364902	CRISPRCASFinder
NZ_CP027156.1	127062	128305	CRISPRCASFinder
NZ_CP027165.1	285926	286553	CRISPRCASFinder
NZ_CP027165.1	1651898	1652641	CRISPRCASFinder
NZ_CP027165.1	1661167	1662575	CRISPRCASFinder
NZ_CP027172.1	5712984	5713611	CRISPRCASFinder
NZ_CP027174.1	103426	104293	CRISPRCASFinder
NZ_CP027174.1	1692725	1694129	CRISPRCASFinder
NZ_CP027174.1	1702655	1704303	CRISPRCASFinder
NZ_CP027140.1	3084805	3085504	CRISPRCASFinder
NZ_CP027134.1	3987564	3988138	CRISPRCASFinder
NZ_CP027134.1	4015276	4015914	CRISPRCASFinder
NZ_CP027169.1	2384529	2385098	CRISPRCASFinder
NZ_CP027169.1	4149047	4149374	CRISPRCASFinder
NZ_CP019271.1	2854210	2854970	CRISPRCASFinder
NZ_CP019271.1	2870472	2871049	CRISPRCASFinder
NZ_CP021325.1	536868	537156	CRISPRCASFinder
NZ_CP034040.1	30540	31412	CRISPRCASFinder
NZ_CP027189.1	3249042	3249375	CRISPRCASFinder
NZ_CP027189.1	3258129	3259742	CRISPRCASFinder
NZ_CP027190.1	1457634	1458515	CRISPRCASFinder
NZ_CP027190.1	1469527	1469798	CRISPRCASFinder
NZ_CP027190.1	2072475	2074455	CRISPRCASFinder
NZ_CP027194.1	1703961	1706004	CRISPRCASFinder
NZ_CP027194.1	2382436	2384110	CRISPRCASFinder
NZ_CP027287.1	706462	707409	CRISPRCASFinder
NZ_CP027287.1	712179	715891	CRISPRCASFinder
NZ_CP027287.1	726147	728223	CRISPRCASFinder
NZ_CP027035.1	3085226	3086511	CRISPRCASFinder
NZ_CP027035.1	3087905	3089782	CRISPRCASFinder
NZ_CP019681.1	2960995	2961511	CRISPRCASFinder
NZ_CP019681.1	2977663	2978302	CRISPRCASFinder
NZ_CP019981.1	1718641	1723164	CRISPRCASFinder
NZ_CP020089.1	1719950	1721839	CRISPRCASFinder
NZ_CP027394.1	1875487	1876308	CRISPRCASFinder
NZ_CP027398.1	1148259	1148526	CRISPRCASFinder
NZ_CP027398.1	2509285	2509734	CRISPRCASFinder
NZ_CP027398.1	2515682	2516130	CRISPRCASFinder
NZ_CP027398.1	2535243	2535630	CRISPRCASFinder
NZ_CP027398.1	2608331	2608958	CRISPRCASFinder
NZ_CP027398.1	2622133	2622580	CRISPRCASFinder
NZ_CP027400.1	1438371	1441506	CRISPRCASFinder
NZ_CP027414.1	1827921	1829536	CRISPRCASFinder
NZ_CP027414.1	1845668	1846492	CRISPRCASFinder
NZ_CP027414.1	1846566	1847143	CRISPRCASFinder
NZ_CP027412.1	4062880	4063336	CRISPRCASFinder
NZ_CP027412.1	4063410	4064542	CRISPRCASFinder
NZ_CP027412.1	4080799	4081498	CRISPRCASFinder
NZ_CP027405.1	1063341	1066555	CRISPRCASFinder
NZ_CP027418.1	3103461	3104451	CRISPRCASFinder
NZ_CP027418.1	3113089	3113837	CRISPRCASFinder
NZ_CP027410.1	3527705	3528282	CRISPRCASFinder
NZ_CP027410.1	3544414	3546028	CRISPRCASFinder
NZ_CP027426.1	3388938	3389986	CRISPRCASFinder
NZ_CP027426.1	3403245	3403753	CRISPRCASFinder
NZ_CP027426.1	3412182	3412870	CRISPRCASFinder
NZ_CP027417.1	885668	893614	CRISPRCASFinder
NZ_CP027417.1	1157890	1159311	CRISPRCASFinder
NZ_CP027365.1	1919066	1923114	CRISPRCASFinder
NZ_CP027429.1	401003	401418	CRISPRCASFinder
NZ_CP027430.1	3320528	3321350	CRISPRCASFinder
NZ_CP027430.1	3339584	3339856	CRISPRCASFinder
NZ_CP027433.1	1417604	1425553	CRISPRCASFinder
NZ_CP023477.1	743647	745992	CRISPRCASFinder
NZ_CP027255.1	646191	647561	CRISPRCASFinder
NZ_CP027528.1	41724	44933	CRISPRCASFinder
NZ_CP027538.1	5224055	5224877	CRISPRCASFinder
NZ_CP027538.1	5234111	5236276	CRISPRCASFinder
NZ_CP027231.1	3266548	3267565	CRISPRCASFinder
NZ_CP027234.1	1784991	1787037	CRISPRCASFinder
NZ_CP027234.1	2810988	2812274	CRISPRCASFinder
NZ_CP027235.1	1121389	1122956	CRISPRCASFinder
NZ_CP027126.1	4097488	4098370	CRISPRCASFinder
NZ_CP027126.1	4124850	4126037	CRISPRCASFinder
NZ_CP027229.1	1878311	1879572	CRISPRCASFinder
NZ_CP026660.1	2949982	2951634	CRISPRCASFinder
NZ_CP026660.1	2967916	2969410	CRISPRCASFinder
NZ_CP027246.2	2790743	2793892	CRISPRCASFinder
NZ_CP027236.1	1897811	1898139	CRISPRCASFinder
NZ_CP027236.1	2158157	2159527	CRISPRCASFinder
NZ_CP027236.1	2185501	2186240	CRISPRCASFinder
NZ_CP027236.1	2493015	2493277	CRISPRCASFinder
NZ_CP027236.1	2523447	2523773	CRISPRCASFinder
NZ_CP027236.1	2684506	2685052	CRISPRCASFinder
NZ_CP027236.1	2912433	2913335	CRISPRCASFinder
NZ_CP027236.1	2980620	2980943	CRISPRCASFinder
NZ_CP027236.1	3068691	3081840	CRISPRCASFinder
NZ_CP021256.1	177103	178910	CRISPRCASFinder
NZ_CP021260.1	189550	190452	CRISPRCASFinder
NZ_CP021260.1	224773	225675	CRISPRCASFinder
NZ_CP021261.1	189549	190451	CRISPRCASFinder
NZ_CP021263.1	200541	201302	CRISPRCASFinder
NZ_CP021264.1	200541	201302	CRISPRCASFinder
NZ_CP021265.1	3447799	3450166	CRISPRCASFinder
NZ_CP021257.1	206564	207540	CRISPRCASFinder
NZ_CP021258.1	200541	201231	CRISPRCASFinder
NZ_CP021277.1	200541	201302	CRISPRCASFinder
NZ_CP021279.1	200541	201302	CRISPRCASFinder
NZ_CP021281.1	189831	192808	CRISPRCASFinder
NZ_CP021285.1	25774	26221	CRISPRCASFinder
NZ_CP021285.1	33502	36291	CRISPRCASFinder
NZ_CP021286.1	189827	192944	CRISPRCASFinder
NZ_CP027530.1	3048746	3051836	CRISPRCASFinder
NZ_CP017428.1	504924	505485	CRISPRCASFinder
NZ_CP017428.1	1840995	1841619	CRISPRCASFinder
NZ_CP017430.1	504924	505485	CRISPRCASFinder
NZ_CP017430.1	1833713	1834337	CRISPRCASFinder
NZ_CP022578.1	431256	432326	CRISPRCASFinder
NZ_CP022577.1	575731	576801	CRISPRCASFinder
NZ_CP024429.1	4291402	4294051	CRISPRCASFinder
NZ_CP027569.1	1599955	1602238	CRISPRCASFinder
NZ_CP027569.1	1603220	1605087	CRISPRCASFinder
NZ_CP027569.1	1625569	1626972	CRISPRCASFinder
NZ_CP027569.1	1627954	1630010	CRISPRCASFinder
NZ_CP027569.1	1642719	1643479	CRISPRCASFinder
NZ_CP027569.1	2001839	2002621	CRISPRCASFinder
NZ_CP027569.1	2452257	2453635	CRISPRCASFinder
NZ_CP027666.1	117766	125422	CRISPRCASFinder
NZ_CP027667.1	1730404	1732374	CRISPRCASFinder
NZ_CP027667.1	1905451	1906131	CRISPRCASFinder
NZ_CP027657.1	2452736	2453003	CRISPRCASFinder
NZ_CP027657.1	4325338	4325905	CRISPRCASFinder
NZ_CP027570.1	151947	154473	CRISPRCASFinder
NZ_CP027570.1	164175	164504	CRISPRCASFinder
NZ_CP027570.1	1937904	1941599	CRISPRCASFinder
NZ_CP027570.1	2183298	2184106	CRISPRCASFinder
NZ_CP027570.1	2187990	2189638	CRISPRCASFinder
NZ_CP027570.1	2370894	2373476	CRISPRCASFinder
NZ_CP027611.1	2332630	2337279	CRISPRCASFinder
NZ_CP027611.1	2342370	2344553	CRISPRCASFinder
NZ_CP027770.1	127030	129292	CRISPRCASFinder
NZ_CP027770.1	168924	171186	CRISPRCASFinder
NZ_CP027105.1	3594374	3594768	CRISPRCASFinder
NZ_CP027782.1	1785537	1785889	CRISPRCASFinder
NZ_CP027782.1	2393971	2394261	CRISPRCASFinder
NZ_CP027782.1	2725424	2726102	CRISPRCASFinder
NZ_CP027782.1	2730265	2730813	CRISPRCASFinder
NZ_CP027782.1	2732935	2733225	CRISPRCASFinder
NZ_CP027782.1	2742529	2742821	CRISPRCASFinder
NZ_CP027782.1	2744796	2745666	CRISPRCASFinder
NZ_CP027860.1	3590127	3591006	CRISPRCASFinder
NZ_CP027860.1	3597399	3598702	CRISPRCASFinder
NZ_CP027860.1	3613209	3615634	CRISPRCASFinder
NZ_CP027860.1	3616565	3617647	CRISPRCASFinder
NZ_CP027860.1	3620052	3621622	CRISPRCASFinder
NZ_CP027860.1	3622633	3623441	CRISPRCASFinder
NZ_CP028097.1	16310	19901	CRISPRCASFinder
NZ_CP028097.1	68499	72701	CRISPRCASFinder
NZ_CP028097.1	90028	92881	CRISPRCASFinder
NZ_CP028127.1	4333469	4336135	CRISPRCASFinder
NZ_CP028127.1	4338146	4339620	CRISPRCASFinder
NZ_CP027779.1	601246	601537	CRISPRCASFinder
NZ_CP027779.1	2681127	2681548	CRISPRCASFinder
NZ_CP027779.1	2681800	2682682	CRISPRCASFinder
NZ_CP027779.1	2683919	2684210	CRISPRCASFinder
NZ_CP027779.1	2697681	2698500	CRISPRCASFinder
NZ_CP027779.1	2698751	2699371	CRISPRCASFinder
NZ_CP027779.1	2699622	2700311	CRISPRCASFinder
NZ_CP027779.1	2700563	2701186	CRISPRCASFinder
NZ_CP027779.1	2701438	2701921	CRISPRCASFinder
NZ_CP027779.1	2711797	2712532	CRISPRCASFinder
NZ_CP027779.1	2722586	2724783	CRISPRCASFinder
NZ_CP027779.1	2725036	2725787	CRISPRCASFinder
NZ_CP027219.1	857347	857863	CRISPRCASFinder
NZ_CP027219.1	883580	884219	CRISPRCASFinder
NZ_CP027221.1	3999467	3999739	CRISPRCASFinder
NZ_CP027221.1	4025440	4025834	CRISPRCASFinder
NZ_CP027307.1	39725	40119	CRISPRCASFinder
NZ_CP027307.1	65821	66093	CRISPRCASFinder
NZ_CP027310.1	2436460	2436732	CRISPRCASFinder
NZ_CP027310.1	2452233	2452871	CRISPRCASFinder
NZ_CP027323.1	2939059	2939636	CRISPRCASFinder
NZ_CP027323.1	2965339	2965611	CRISPRCASFinder
NZ_CP027328.1	1600710	1601409	CRISPRCASFinder
NZ_CP027338.1	2853872	2854327	CRISPRCASFinder
NZ_CP027338.1	2880027	2880482	CRISPRCASFinder
NZ_CP027340.1	73476	74116	CRISPRCASFinder
NZ_CP027347.1	2914596	2914868	CRISPRCASFinder
NZ_CP027347.1	2940568	2940962	CRISPRCASFinder
NZ_CP027368.1	4631518	4632095	CRISPRCASFinder
NZ_CP027368.1	4657795	4658127	CRISPRCASFinder
NZ_CP027390.1	5085858	5086435	CRISPRCASFinder
NZ_CP027390.1	5112137	5112592	CRISPRCASFinder
NZ_CP027442.1	2284068	2284340	CRISPRCASFinder
NZ_CP027442.1	2310042	2310619	CRISPRCASFinder
NZ_CP027452.1	3132313	3132768	CRISPRCASFinder
NZ_CP027452.1	3158469	3159534	CRISPRCASFinder
NZ_CP027457.1	2946459	2947219	CRISPRCASFinder
NZ_CP027457.1	2966308	2966641	CRISPRCASFinder
NZ_CP027472.1	5486154	5486792	CRISPRCASFinder
NZ_CP027472.1	5512495	5513010	CRISPRCASFinder
NZ_CP027548.1	215393	215665	CRISPRCASFinder
NZ_CP027548.1	241633	242394	CRISPRCASFinder
NZ_CP027366.1	3141496	3142318	CRISPRCASFinder
NZ_CP027366.1	3168019	3168291	CRISPRCASFinder
NZ_CP027371.1	878018	878885	CRISPRCASFinder
NZ_CP027371.1	2900290	2900806	CRISPRCASFinder
NZ_CP027371.1	2926505	2926899	CRISPRCASFinder
NZ_CP027437.1	4106130	4106402	CRISPRCASFinder
NZ_CP027440.1	1842366	1843188	CRISPRCASFinder
NZ_CP027440.1	1868736	1869069	CRISPRCASFinder
NZ_CP027449.1	259860	260187	CRISPRCASFinder
NZ_CP027449.1	269251	270118	CRISPRCASFinder
NZ_CP027449.1	3257081	3257475	CRISPRCASFinder
NZ_CP027449.1	3283174	3283690	CRISPRCASFinder
NZ_CP027520.1	1002062	1003005	CRISPRCASFinder
NZ_CP027520.1	1028776	1029231	CRISPRCASFinder
NZ_CP027555.1	4288711	4289288	CRISPRCASFinder
NZ_CP027555.1	4314989	4315505	CRISPRCASFinder
NZ_CP027579.1	4658273	4659216	CRISPRCASFinder
NZ_CP027579.1	4684870	4685203	CRISPRCASFinder
NZ_CP027584.1	2751005	2751644	CRISPRCASFinder
NZ_CP027584.1	2767146	2768333	CRISPRCASFinder
NZ_CP027587.1	2916498	2917014	CRISPRCASFinder
NZ_CP027593.1	1882709	1883103	CRISPRCASFinder
NZ_CP027593.1	1908213	1908607	CRISPRCASFinder
NZ_CP027599.1	1133172	1133749	CRISPRCASFinder
NZ_CP027599.1	1159449	1159965	CRISPRCASFinder
NZ_CP027552.1	4906742	4907136	CRISPRCASFinder
NZ_CP027552.1	4932245	4932578	CRISPRCASFinder
NZ_CP027572.1	5300885	5301462	CRISPRCASFinder
NZ_CP027572.1	5327164	5327436	CRISPRCASFinder
NZ_CP027573.1	4318928	4319322	CRISPRCASFinder
NZ_CP027573.1	4345024	4345296	CRISPRCASFinder
NZ_CP027577.1	5123682	5124198	CRISPRCASFinder
NZ_CP027582.1	5449636	5450213	CRISPRCASFinder
NZ_CP027586.1	1142944	1143338	CRISPRCASFinder
NZ_CP027597.1	4214838	4215293	CRISPRCASFinder
NZ_CP027312.1	4788784	4790276	CRISPRCASFinder
NZ_CP027317.1	1977952	1978225	CRISPRCASFinder
NZ_CP027331.1	2695291	2695563	CRISPRCASFinder
NZ_CP027331.1	2721265	2721842	CRISPRCASFinder
NZ_CP027335.1	1165158	1165430	CRISPRCASFinder
NZ_CP027335.1	1192960	1193354	CRISPRCASFinder
NZ_CP027342.1	1867091	1867972	CRISPRCASFinder
NZ_CP027351.1	4693017	4693290	CRISPRCASFinder
NZ_CP027351.1	4720304	4720636	CRISPRCASFinder
NZ_CP027352.1	2535653	2536169	CRISPRCASFinder
NZ_CP027352.1	2561870	2562447	CRISPRCASFinder
NZ_CP027355.1	4910206	4910721	CRISPRCASFinder
NZ_CP027355.1	4936271	4937214	CRISPRCASFinder
NZ_CP027373.1	3104892	3105530	CRISPRCASFinder
NZ_CP027373.1	3131234	3131689	CRISPRCASFinder
NZ_CP027380.1	789362	789756	CRISPRCASFinder
NZ_CP027380.1	815458	815730	CRISPRCASFinder
NZ_CP027387.1	3069262	3069839	CRISPRCASFinder
NZ_CP027387.1	3095541	3095996	CRISPRCASFinder
NZ_CP027388.1	4927272	4927727	CRISPRCASFinder
NZ_CP027435.1	4282705	4282978	CRISPRCASFinder
NZ_CP027435.1	4309992	4310324	CRISPRCASFinder
NZ_CP027362.1	1904025	1904480	CRISPRCASFinder
NZ_CP027362.1	1929965	1930236	CRISPRCASFinder
NZ_CP027447.1	2336395	2337094	CRISPRCASFinder
NZ_CP027447.1	2362787	2363059	CRISPRCASFinder
NZ_CP027454.1	4804660	4804992	CRISPRCASFinder
NZ_CP027461.1	1053837	1054525	CRISPRCASFinder
NZ_CP027461.1	1063586	1063969	CRISPRCASFinder
NZ_CP027462.1	878689	879327	CRISPRCASFinder
NZ_CP027462.1	894829	896015	CRISPRCASFinder
NZ_CP027544.1	1778701	1779523	CRISPRCASFinder
NZ_CP027544.1	1805223	1805556	CRISPRCASFinder
NZ_CP027546.1	2711030	2711546	CRISPRCASFinder
NZ_CP027546.1	2737248	2737702	CRISPRCASFinder
NZ_CP027766.1	5222897	5223230	CRISPRCASFinder
NZ_CP027766.1	5248339	5248733	CRISPRCASFinder
NZ_CP027848.1	688638	689068	CRISPRCASFinder
NZ_CP028101.1	1843801	1844825	CRISPRCASFinder
NZ_CP028102.1	2393871	2394225	CRISPRCASFinder
NZ_CP028102.1	2403345	2403858	CRISPRCASFinder
NZ_CP028103.1	2643850	2644658	CRISPRCASFinder
NZ_CP028103.1	2653767	2655350	CRISPRCASFinder
NZ_CP028103.1	2896356	2897543	CRISPRCASFinder
NZ_CP028105.1	3065690	3066813	CRISPRCASFinder
NZ_CP028105.1	3075778	3077293	CRISPRCASFinder
NZ_CP028105.1	3205622	3206114	CRISPRCASFinder
NZ_CP028106.1	745942	751449	CRISPRCASFinder
NZ_CP028107.1	884520	885413	CRISPRCASFinder
NZ_CP028107.1	1232435	1233064	CRISPRCASFinder
NZ_CP020664.1	707708	708246	CRISPRCASFinder
NZ_CP020664.1	1490913	1495522	CRISPRCASFinder
NZ_CP020664.1	2435313	2436166	CRISPRCASFinder
NZ_CP028108.1	325695	328503	CRISPRCASFinder
NZ_CP028108.1	1089744	1090784	CRISPRCASFinder
NZ_CP028108.1	1091156	1092198	CRISPRCASFinder
NZ_CP028108.1	1092612	1094771	CRISPRCASFinder
NZ_CP028109.1	1292060	1293631	CRISPRCASFinder
NZ_CP020388.1	5185183	5188688	CRISPRCASFinder
NZ_CP020388.1	5199421	5200547	CRISPRCASFinder
NZ_CP020093.1	130949	131381	CRISPRCASFinder
NZ_CP025286.1	674796	693600	CRISPRCASFinder
NZ_CP026853.1	926255	926582	CRISPRCASFinder
NZ_CP026853.1	935643	936031	CRISPRCASFinder
NZ_CP028136.1	537629	542073	CRISPRCASFinder
NZ_CP035934.2	2249346	2250275	CRISPRCASFinder
NZ_CP020560.1	2729312	2730059	CRISPRCASFinder
NZ_CP020560.1	2738599	2739406	CRISPRCASFinder
NZ_CP020560.1	5788801	5789488	CRISPRCASFinder
NZ_CP028148.1	1337480	1337775	CRISPRCASFinder
NZ_CP028305.1	2902797	2903741	CRISPRCASFinder
NZ_CP028305.1	2929508	2929780	CRISPRCASFinder
NZ_CP028306.1	2931807	2932751	CRISPRCASFinder
NZ_CP028306.1	2958518	2958790	CRISPRCASFinder
NZ_CP028307.1	2902791	2903735	CRISPRCASFinder
NZ_CP028307.1	2929502	2929774	CRISPRCASFinder
NZ_CP028308.1	2875073	2876017	CRISPRCASFinder
NZ_CP028308.1	2901784	2902056	CRISPRCASFinder
NZ_CP028309.1	2871857	2872801	CRISPRCASFinder
NZ_CP028309.1	2898568	2898840	CRISPRCASFinder
NZ_CP028310.1	2874277	2874978	CRISPRCASFinder
NZ_CP028310.1	2900527	2900861	CRISPRCASFinder
NZ_CP028288.1	1060080	1064345	CRISPRCASFinder
NZ_CP028288.1	2406625	2408320	CRISPRCASFinder
NZ_CP028288.1	5329010	5330788	CRISPRCASFinder
NZ_CP028291.1	1817244	1821704	CRISPRCASFinder
NZ_CP028291.1	4477006	4482455	CRISPRCASFinder
NZ_CP028295.1	1484784	1485819	CRISPRCASFinder
NZ_CP028295.1	4456827	4457802	CRISPRCASFinder
NZ_CP028299.1	1868673	1871787	CRISPRCASFinder
NZ_CP028299.1	4530355	4533000	CRISPRCASFinder
NZ_CP028303.1	1851783	1853497	CRISPRCASFinder
NZ_CP028287.1	1801146	1803377	CRISPRCASFinder
NZ_CP028287.1	4499653	4500954	CRISPRCASFinder
NZ_CP028289.1	1796000	1798379	CRISPRCASFinder
NZ_CP028289.1	4456873	4461721	CRISPRCASFinder
NZ_CP028290.1	286189	288599	CRISPRCASFinder
NZ_CP028290.1	1828769	1829135	CRISPRCASFinder
NZ_CP028290.1	4535967	4536861	CRISPRCASFinder
NZ_CP028292.1	1864852	1867563	CRISPRCASFinder
NZ_CP028293.1	1840122	1841836	CRISPRCASFinder
NZ_CP028294.1	1812993	1813695	CRISPRCASFinder
NZ_CP028297.1	1816133	1819314	CRISPRCASFinder
NZ_CP028297.1	4495413	4497187	CRISPRCASFinder
NZ_CP028298.1	1818151	1819253	CRISPRCASFinder
NZ_CP028300.1	1842752	1843787	CRISPRCASFinder
NZ_CP028302.1	1820043	1820677	CRISPRCASFinder
NZ_CP028302.1	4492278	4495263	CRISPRCASFinder
